timestep_time,vehicle_acceleration,vehicle_actualBatteryCapacity,vehicle_chargingStationId,vehicle_energyCharged,vehicle_energyChargedInTransit,vehicle_energyChargedStopped,vehicle_energyConsumed,vehicle_id,vehicle_lane,vehicle_maximumBatteryCapacity,vehicle_posOnLane,vehicle_speed,vehicle_timeStopped,vehicle_x,vehicle_y
17.00,2.4663,4287.8085,NULL,0.0000,0.0000,0.0000,86.3313,3,4_LaneR_0_1,10000.0000,14.3456,10.3811,0,-377.6044,-201.6500
17.00,-0.7204,4096.3578,NULL,0.0000,0.0000,0.0000,62.1269,4,1_LaneMid_Up_2_1,10000.0000,44.8852,12.6618,0,-198.3500,52.9352
17.00,-0.4900,4543.9141,NULL,0.0000,0.0000,0.0000,0.7004,5,2_LaneL_2_0,10000.0000,82.7900,0.1642,0,-190.8400,4.9500
17.00,-0.2284,4251.2802,NULL,0.0000,0.0000,0.0000,70.3521,6,0_LaneMid_Dn_5_0,10000.0000,24.7961,12.7765,0,95.0500,167.1539
17.00,-3.8294,4543.3975,NULL,0.0000,0.0000,0.0000,-1.9891,7,1_LaneL_3_1,10000.0000,82.4494,3.4430,0,-90.4994,101.6500
17.00,-0.7437,4486.5611,NULL,0.0000,0.0000,0.0000,59.8506,8,2_LaneMid_Up_4_1,10000.0000,78.4877,12.2840,0,1.6500,-13.4623
17.00,-0.7264,4509.5023,NULL,0.0000,0.0000,0.0000,62.3050,9,2_LaneMid_Up_5_1,10000.0000,73.3894,12.7156,0,101.6500,-18.5606
18.00,0.0000,4536.0401,NULL,0.0000,0.0000,0.0000,0.0006,0,4_LaneR_2_1,10000.0000,82.8989,0.0000,8,-109.0511,-201.6500
18.00,-4.0703,3915.3958,NULL,0.0000,0.0000,0.0000,-0.5601,1,:gneJ161_11_0,10000.0000,1.4129,8.3731,0,-298.5513,93.3493
18.00,0.0714,4501.5513,NULL,0.0000,0.0000,0.0000,75.0602,10,0_LaneMid_Dn_0_1,10000.0000,74.5243,12.8080,0,-401.6500,117.4257
18.00,1.8550,4577.0982,NULL,0.0000,0.0000,0.0000,107.4156,11,5_LaneR_2_1,10000.0000,58.9074,13.7414,0,-133.0426,-301.6500
18.00,1.4933,4696.2946,NULL,0.0000,0.0000,0.0000,80.5911,12,1_LaneR_4_0,10000.0000,45.4062,10.9124,0,53.4562,95.0500
18.00,2.0646,4800.5819,NULL,0.0000,0.0000,0.0000,72.1974,13,5_LaneL_2_0,10000.0000,30.8705,9.1570,0,-138.9205,-295.0500
18.00,1.9677,4836.9538,NULL,0.0000,0.0000,0.0000,64.1037,14,4_LaneMid_Dn_4_0,10000.0000,26.1258,8.2596,0,-4.9500,-234.1758
18.00,1.5808,4920.3991,NULL,0.0000,0.0000,0.0000,38.7924,15,1_LaneL_3_1,10000.0000,15.6417,5.3233,0,-23.6917,101.6500
18.00,1.7438,4961.3263,NULL,0.0000,0.0000,0.0000,26.0911,16,1_LaneMid_Dn_2_1,10000.0000,10.0531,3.5984,0,-201.6500,81.8969
18.00,2.5989,4981.2307,NULL,0.0000,0.0000,0.0000,18.7693,17,2_LaneMid_Up_1_0,10000.0000,7.1989,2.5989,0,-295.0500,-84.7511
18.00,0.0000,5000.0000,NULL,0.0000,0.0000,0.0000,0.0000,18,1_LaneMid_Dn_5_0,10000.0000,4.6000,0.0000,0,95.0500,87.3500
18.00,-0.0001,4541.8592,NULL,0.0000,0.0000,0.0000,0.0006,2,4_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,5,-104.9500,-290.9490
18.00,1.4058,4201.5987,NULL,0.0000,0.0000,0.0000,86.2098,3,4_LaneR_0_1,10000.0000,26.1325,11.7869,0,-365.8175,-201.6500
18.00,0.0463,4022.2712,NULL,0.0000,0.0000,0.0000,74.0867,4,1_LaneMid_Up_2_1,10000.0000,57.5933,12.7081,0,-198.3500,65.6433
18.00,-0.0804,4543.4482,NULL,0.0000,0.0000,0.0000,0.4658,5,2_LaneL_2_0,10000.0000,82.8738,0.0837,1,-190.9238,4.9500
18.00,1.0984,4153.7725,NULL,0.0000,0.0000,0.0000,97.5077,6,0_LaneMid_Dn_5_0,10000.0000,38.6709,13.8748,0,95.0500,153.2791
18.00,-3.2039,4545.8959,NULL,0.0000,0.0000,0.0000,-2.4984,7,1_LaneL_3_1,10000.0000,82.6886,0.2391,0,-90.7386,101.6500
18.00,-4.5000,4490.0177,NULL,0.0000,0.0000,0.0000,-3.4566,8,:gneJ165_11_0,10000.0000,2.3717,7.7840,0,1.3121,-5.7011
18.00,-3.9049,4508.2489,NULL,0.0000,0.0000,0.0000,1.2533,9,2_LaneMid_Up_5_1,10000.0000,82.2002,8.8108,0,101.6500,-9.7498
19.00,0.0000,4536.0396,NULL,0.0000,0.0000,0.0000,0.0006,0,4_LaneR_2_1,10000.0000,82.8989,0.0000,9,-109.0511,-201.6500
19.00,-4.5000,3919.6165,NULL,0.0000,0.0000,0.0000,-4.2206,1,:gneJ161_11_0,10000.0000,5.2860,3.8731,0,-299.4745,97.0537
19.00,-3.2481,4489.1886,NULL,0.0000,0.0000,0.0000,12.3627,10,:gneJ160_2_0,10000.0000,0.1842,9.5599,0,-401.6238,107.8676
19.00,-0.0563,4498.7863,NULL,0.0000,0.0000,0.0000,78.3119,11,5_LaneR_2_1,10000.0000,72.5925,13.6851,0,-119.3575,-301.6500
19.00,1.8466,4596.9755,NULL,0.0000,0.0000,0.0000,99.3190,12,1_LaneR_4_0,10000.0000,58.1651,12.7590,0,66.2151,95.0500
19.00,1.5577,4720.8028,NULL,0.0000,0.0000,0.0000,79.7791,13,5_LaneL_2_0,10000.0000,41.5853,10.7148,0,-149.6353,-295.0500
19.00,2.0220,4755.8818,NULL,0.0000,0.0000,0.0000,81.0720,14,4_LaneMid_Dn_4_0,10000.0000,36.4075,10.2817,0,-4.9500,-244.4575
19.00,2.4730,4856.7451,NULL,0.0000,0.0000,0.0000,63.6540,15,1_LaneL_3_1,10000.0000,23.4380,7.7963,0,-31.4880,101.6500
19.00,2.4007,4913.5477,NULL,0.0000,0.0000,0.0000,47.7786,16,1_LaneMid_Dn_2_1,10000.0000,16.0522,5.9991,0,-201.6500,75.8978
19.00,2.0195,4946.3353,NULL,0.0000,0.0000,0.0000,34.8953,17,2_LaneMid_Up_1_0,10000.0000,11.8173,4.6184,0,-295.0500,-80.1327
19.00,2.3302,4983.5392,NULL,0.0000,0.0000,0.0000,16.4608,18,1_LaneMid_Dn_5_0,10000.0000,6.9302,2.3302,0,95.0500,85.0198
19.00,0.0000,5000.0000,NULL,0.0000,0.0000,0.0000,0.0000,19,3_LaneMid_Dn_2_0,10000.0000,4.6000,0.0000,0,-204.9500,-112.6500
19.00,0.0000,4541.8586,NULL,0.0000,0.0000,0.0000,0.0006,2,4_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,6,-104.9500,-290.9490
19.00,1.6827,4098.7605,NULL,0.0000,0.0000,0.0000,102.8381,3,4_LaneR_0_0,10000.0000,39.6020,13.4695,0,-352.3480,-204.9500
19.00,0.7054,3933.8757,NULL,0.0000,0.0000,0.0000,88.3954,4,1_LaneMid_Up_2_1,10000.0000,71.0069,13.4135,0,-198.3500,79.0569
19.00,-0.0614,4543.3241,NULL,0.0000,0.0000,0.0000,0.1241,5,2_LaneL_2_0,10000.0000,82.8962,0.0224,2,-190.9462,4.9500
19.00,-0.9249,4093.4799,NULL,0.0000,0.0000,0.0000,60.2926,6,0_LaneMid_Dn_5_0,10000.0000,51.6209,12.9499,0,95.0500,140.3291
19.00,-0.0408,4544.7760,NULL,0.0000,0.0000,0.0000,1.1199,7,1_LaneL_3_1,10000.0000,82.8869,0.1984,0,-90.9369,101.6500
19.00,2.1829,4397.9731,NULL,0.0000,0.0000,0.0000,92.0446,8,:gneJ165_18_0,10000.0000,5.9286,9.9669,0,-4.7824,1.1799
19.00,-3.5827,4507.2015,NULL,0.0000,0.0000,0.0000,1.0474,9,:gneJ148_5_0,10000.0000,3.5282,5.2280,0,101.1473,-4.5557
20.00,0.0000,4536.0390,NULL,0.0000,0.0000,0.0000,0.0006,0,4_LaneR_2_1,10000.0000,82.8989,0.0000,10,-109.0511,-201.6500
20.00,1.7341,3873.7357,NULL,0.0000,0.0000,0.0000,45.8807,1,:gneJ161_18_0,10000.0000,4.4831,5.6072,0,-303.4161,100.8034
20.00,-4.4027,4492.4134,NULL,0.0000,0.0000,0.0000,-3.2247,10,:gneJ160_2_0,10000.0000,5.3413,5.1572,0,-400.4972,102.8987
20.00,-4.3438,4501.0442,NULL,0.0000,0.0000,0.0000,-2.2579,11,5_LaneR_2_1,10000.0000,81.9338,9.3413,0,-110.0162,-301.6500
20.00,-0.5386,4534.3552,NULL,0.0000,0.0000,0.0000,62.6203,12,1_LaneR_4_0,10000.0000,70.3854,12.2203,0,78.4354,95.0500
20.00,1.8608,4622.7895,NULL,0.0000,0.0000,0.0000,98.0133,13,5_LaneL_2_0,10000.0000,54.1609,12.5756,0,-162.2109,-295.0500
20.00,2.3132,4652.1403,NULL,0.0000,0.0000,0.0000,103.7415,14,4_LaneMid_Dn_4_0,10000.0000,49.0024,12.5949,0,-4.9500,-257.0524
20.00,1.8595,4782.2833,NULL,0.0000,0.0000,0.0000,74.4617,15,1_LaneL_3_1,10000.0000,33.0938,9.6558,0,-41.1438,101.6500
20.00,2.3523,4845.9085,NULL,0.0000,0.0000,0.0000,67.6392,16,1_LaneMid_Dn_2_1,10000.0000,24.4036,8.3514,0,-201.6500,67.5464
20.00,2.2901,4891.3537,NULL,0.0000,0.0000,0.0000,54.9817,17,2_LaneMid_Up_1_0,10000.0000,18.7257,6.9085,0,-295.0500,-73.2243
20.00,1.9944,4951.0891,NULL,0.0000,0.0000,0.0000,32.4502,18,1_LaneMid_Dn_5_0,10000.0000,11.2549,4.3247,0,95.0500,80.6951
20.00,2.2743,4984.0089,NULL,0.0000,0.0000,0.0000,15.9911,19,3_LaneMid_Dn_2_0,10000.0000,6.8743,2.2743,0,-204.9500,-114.9243
20.00,0.0000,4541.8581,NULL,0.0000,0.0000,0.0000,0.0006,2,4_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,7,-104.9500,-290.9490
20.00,0.0000,5000.0000,NULL,0.0000,0.0000,0.0000,0.0000,20,3_LaneL_3_0,10000.0000,4.6000,0.0000,0,-12.6500,-95.0500
20.00,-0.6855,4035.4609,NULL,0.0000,0.0000,0.0000,63.2997,3,4_LaneR_0_0,10000.0000,52.3860,12.7840,0,-339.5640,-204.9500
20.00,-3.7062,3928.3592,NULL,0.0000,0.0000,0.0000,5.5166,4,1_LaneMid_Up_2_1,10000.0000,80.7141,9.7073,0,-198.3500,88.7641
20.00,-0.0196,4543.3079,NULL,0.0000,0.0000,0.0000,0.0162,5,2_LaneL_2_0,10000.0000,82.8990,0.0028,3,-190.9490,4.9500
20.00,-0.2828,4024.5722,NULL,0.0000,0.0000,0.0000,68.9078,6,0_LaneMid_Dn_5_0,10000.0000,64.2879,12.6671,0,95.0500,127.6621
20.00,-0.1868,4544.7326,NULL,0.0000,0.0000,0.0000,0.0434,7,1_LaneL_3_1,10000.0000,82.8985,0.0116,1,-90.9485,101.6500
20.00,2.5905,4284.6810,NULL,0.0000,0.0000,0.0000,113.2922,8,2_LaneL_3_1,10000.0000,9.2560,12.5574,0,-17.3060,1.6500
20.00,2.0076,4444.8246,NULL,0.0000,0.0000,0.0000,62.3769,9,:gneJ148_9_0,10000.0000,4.3538,7.2356,0,96.6990,0.7370
21.00,0.0000,4536.0385,NULL,0.0000,0.0000,0.0000,0.0006,0,4_LaneR_2_1,10000.0000,82.8989,0.0000,11,-109.0511,-201.6500
21.00,2.2997,3804.2771,NULL,0.0000,0.0000,0.0000,69.4586,1,1_LaneL_0_1,10000.0000,3.1600,7.9069,0,-311.2100,101.6500
21.00,1.4097,4439.0734,NULL,0.0000,0.0000,0.0000,53.3399,10,:gneJ160_9_0,10000.0000,5.4982,6.5668,0,-395.6423,98.8812
21.00,-2.9688,4490.8500,NULL,0.0000,0.0000,0.0000,10.1941,11,:gneJ216_8_0,10000.0000,4.4062,6.3725,0,-103.7025,-300.9760
21.00,-4.4665,4537.9086,NULL,0.0000,0.0000,0.0000,-3.5534,12,1_LaneR_4_0,10000.0000,78.1393,7.7538,0,86.1893,95.0500
21.00,0.6276,4536.9658,NULL,0.0000,0.0000,0.0000,85.8237,13,5_LaneL_2_0,10000.0000,67.3640,13.2032,0,-175.4140,-295.0500
21.00,0.7824,4562.8520,NULL,0.0000,0.0000,0.0000,89.2883,14,4_LaneMid_Dn_4_0,10000.0000,62.3796,13.3772,0,-4.9500,-270.4296
21.00,1.8906,4692.2630,NULL,0.0000,0.0000,0.0000,90.0204,15,1_LaneL_3_1,10000.0000,44.6402,11.5464,0,-52.6902,101.6500
21.00,1.8141,4767.8017,NULL,0.0000,0.0000,0.0000,78.1068,16,1_LaneMid_Dn_2_1,10000.0000,34.5691,10.1655,0,-201.6500,57.3809
21.00,2.3522,4815.9240,NULL,0.0000,0.0000,0.0000,75.4296,17,2_LaneMid_Up_1_0,10000.0000,27.9864,9.2607,0,-295.0500,-63.9636
21.00,1.6393,4907.1317,NULL,0.0000,0.0000,0.0000,43.9573,18,1_LaneMid_Dn_5_0,10000.0000,17.2188,5.9639,0,95.0500,74.7312
21.00,2.0406,4951.5123,NULL,0.0000,0.0000,0.0000,32.4966,19,3_LaneMid_Dn_2_1,10000.0000,11.1893,4.3150,0,-201.6500,-119.2393
21.00,0.0000,4541.8575,NULL,0.0000,0.0000,0.0000,0.0006,2,4_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,8,-104.9500,-290.9490
21.00,1.8350,4987.5720,NULL,0.0000,0.0000,0.0000,12.4280,20,3_LaneL_3_0,10000.0000,6.4350,1.8350,0,-14.4850,-95.0500
21.00,0.0000,5000.0000,NULL,0.0000,0.0000,0.0000,0.0000,21,5_LaneR_4_0,10000.0000,4.6000,0.0000,0,12.6500,-304.9500
21.00,0.0753,3960.0333,NULL,0.0000,0.0000,0.0000,75.4276,3,4_LaneR_0_0,10000.0000,65.2453,12.8593,0,-326.7047,-204.9500
21.00,-2.8524,3915.9198,NULL,0.0000,0.0000,0.0000,12.4394,4,:gneJ162_11_0,10000.0000,3.6690,6.8549,0,-198.8728,95.5837
21.00,-0.0028,4543.3073,NULL,0.0000,0.0000,0.0000,0.0006,5,2_LaneL_2_0,10000.0000,82.8990,0.0000,4,-190.9490,4.9500
21.00,-0.0541,3952.5397,NULL,0.0000,0.0000,0.0000,72.0325,6,0_LaneMid_Dn_5_0,10000.0000,76.9010,12.6130,0,95.0500,115.0490
21.00,-0.0111,4544.7295,NULL,0.0000,0.0000,0.0000,0.0030,7,1_LaneL_3_1,10000.0000,82.8989,0.0005,2,-90.9489,101.6500
21.00,1.2220,4186.0376,NULL,0.0000,0.0000,0.0000,98.6434,8,2_LaneL_3_1,10000.0000,23.0355,13.7794,0,-31.0855,1.6500
21.00,2.3556,4358.6526,NULL,0.0000,0.0000,0.0000,86.1720,9,2_LaneL_4_1,10000.0000,4.7151,9.5912,0,87.2349,1.6500
22.00,0.0000,4536.0379,NULL,0.0000,0.0000,0.0000,0.0006,0,4_LaneR_2_1,10000.0000,82.8989,0.0000,12,-109.0511,-201.6500
22.00,2.2069,3722.3522,NULL,0.0000,0.0000,0.0000,81.9249,1,1_LaneL_0_1,10000.0000,13.2738,10.1138,0,-321.3238,101.6500
22.00,1.8919,4368.6864,NULL,0.0000,0.0000,0.0000,70.3870,10,1_LaneR_0_1,10000.0000,4.7269,8.4588,0,-387.2231,98.3500
22.00,1.5665,4423.3248,NULL,0.0000,0.0000,0.0000,67.5252,11,:gneJ216_9_0,10000.0000,5.9352,7.9390,0,-98.8190,-295.2099
22.00,-3.1650,4534.6214,NULL,0.0000,0.0000,0.0000,3.2872,12,1_LaneR_4_0,10000.0000,82.7281,4.5889,0,90.7781,95.0500
22.00,0.6232,4447.0331,NULL,0.0000,0.0000,0.0000,89.9327,13,5_LaneL_2_0,10000.0000,81.1904,13.8263,0,-189.2404,-295.0500
22.00,-2.7856,4541.0711,NULL,0.0000,0.0000,0.0000,21.7810,14,4_LaneMid_Dn_4_0,10000.0000,72.9712,10.5916,0,-4.9500,-281.0212
22.00,1.1498,4602.5976,NULL,0.0000,0.0000,0.0000,89.6654,15,1_LaneL_3_1,10000.0000,57.3364,12.6962,0,-65.3864,101.6500
22.00,2.1248,4668.9148,NULL,0.0000,0.0000,0.0000,98.8868,16,1_LaneMid_Dn_2_1,10000.0000,46.8594,12.2903,0,-201.6500,45.0906
22.00,2.5827,4715.6991,NULL,0.0000,0.0000,0.0000,100.2249,17,2_LaneMid_Up_1_0,10000.0000,39.8298,11.8434,0,-295.0500,-52.1202
22.00,1.3813,4854.3266,NULL,0.0000,0.0000,0.0000,52.8052,18,1_LaneMid_Dn_5_0,10000.0000,24.5640,7.3452,0,95.0500,67.3860
22.00,2.2564,4899.5473,NULL,0.0000,0.0000,0.0000,51.9650,19,3_LaneMid_Dn_2_1,10000.0000,17.7607,6.5714,0,-201.6500,-125.8107
22.00,0.0000,4541.8569,NULL,0.0000,0.0000,0.0000,0.0006,2,4_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,9,-104.9500,-290.9490
22.00,1.6107,4962.9418,NULL,0.0000,0.0000,0.0000,24.6302,20,3_LaneL_3_0,10000.0000,9.8807,3.4457,0,-17.9307,-95.0500
22.00,2.1493,4985.0465,NULL,0.0000,0.0000,0.0000,14.9535,21,5_LaneR_4_0,10000.0000,6.7493,2.1493,0,14.7993,-304.9500
22.00,0.0000,5000.0000,NULL,0.0000,0.0000,0.0000,0.0000,22,1_LaneMid_Dn_1_0,10000.0000,4.6000,0.0000,0,-304.9500,87.3500
22.00,-2.8776,3941.2128,NULL,0.0000,0.0000,0.0000,18.8205,3,4_LaneR_0_0,10000.0000,75.2270,9.9817,0,-316.7230,-204.9500
22.00,2.5486,3826.0300,NULL,0.0000,0.0000,0.0000,89.8898,4,:gneJ162_18_0,10000.0000,6.6625,9.4034,0,-205.5097,101.2845
22.00,0.0000,4543.3068,NULL,0.0000,0.0000,0.0000,0.0006,5,2_LaneL_2_0,10000.0000,82.8990,0.0000,5,-190.9490,4.9500
22.00,1.0018,3837.6471,NULL,0.0000,0.0000,0.0000,114.8926,6,1_LaneL_4_1,10000.0000,1.6157,13.6148,0,90.3343,101.6500
22.00,-0.0005,4544.7290,NULL,0.0000,0.0000,0.0000,0.0006,7,1_LaneL_3_1,10000.0000,82.8989,0.0000,3,-90.9489,101.6500
22.00,-0.9661,4127.0730,NULL,0.0000,0.0000,0.0000,58.9646,8,2_LaneL_3_1,10000.0000,35.8488,12.8133,0,-43.8988,1.6500
22.00,2.0190,4266.6619,NULL,0.0000,0.0000,0.0000,91.9907,9,2_LaneL_4_1,10000.0000,16.3252,11.6102,0,75.6248,1.6500
23.00,0.0000,4536.0374,NULL,0.0000,0.0000,0.0000,0.0006,0,4_LaneR_2_1,10000.0000,82.8989,0.0000,13,-109.0511,-201.6500
23.00,2.0996,3624.4112,NULL,0.0000,0.0000,0.0000,97.9410,1,1_LaneL_0_1,10000.0000,25.4872,12.2134,0,-333.5372,101.6500
23.00,1.9809,4286.7219,NULL,0.0000,0.0000,0.0000,81.9645,10,1_LaneR_0_1,10000.0000,15.1666,10.4396,0,-376.7834,98.3500
23.00,2.1359,4337.5940,NULL,0.0000,0.0000,0.0000,85.7309,11,4_LaneMid_Up_3_1,10000.0000,6.7800,10.0748,0,-98.3500,-285.1700
23.00,-4.5000,4539.9453,NULL,0.0000,0.0000,0.0000,-5.3239,12,1_LaneR_4_0,10000.0000,82.8170,0.0889,1,90.8670,95.0500
23.00,-0.2503,4347.7271,NULL,0.0000,0.0000,0.0000,99.3060,13,4_LaneMid_Up_2_0,10000.0000,5.8664,13.5760,0,-195.0500,-286.0836
23.00,-4.2268,4543.6041,NULL,0.0000,0.0000,0.0000,-2.5330,14,4_LaneMid_Dn_4_0,10000.0000,79.3361,6.3649,0,-4.9500,-287.3861
23.00,-2.6945,4580.9838,NULL,0.0000,0.0000,0.0000,21.6138,15,1_LaneL_3_1,10000.0000,67.3381,10.0017,0,-75.3881,101.6500
23.00,1.3189,4570.1307,NULL,0.0000,0.0000,0.0000,98.7841,16,1_LaneMid_Dn_2_1,10000.0000,60.4687,13.6092,0,-201.6500,31.4813
23.00,1.6318,4613.5210,NULL,0.0000,0.0000,0.0000,102.1781,17,2_LaneMid_Up_1_0,10000.0000,53.3050,13.4752,0,-295.0500,-38.6450
23.00,2.4003,4774.3177,NULL,0.0000,0.0000,0.0000,80.0089,18,1_LaneMid_Dn_5_0,10000.0000,34.3096,9.7455,0,95.0500,57.6404
23.00,1.5646,4839.4556,NULL,0.0000,0.0000,0.0000,60.0917,19,3_LaneMid_Dn_2_1,10000.0000,25.8967,8.1360,0,-201.6500,-133.9467
23.00,0.0000,4541.8564,NULL,0.0000,0.0000,0.0000,0.0006,2,4_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,10,-104.9500,-290.9490
23.00,2.1562,4919.5155,NULL,0.0000,0.0000,0.0000,43.4264,20,3_LaneL_3_0,10000.0000,15.4826,5.6019,0,-23.5326,-95.0500
23.00,1.6846,4957.2761,NULL,0.0000,0.0000,0.0000,27.7704,21,5_LaneR_4_1,10000.0000,10.5831,3.8338,0,18.6331,-301.6500
23.00,1.8414,4987.5220,NULL,0.0000,0.0000,0.0000,12.4780,22,1_LaneMid_Dn_1_0,10000.0000,6.4414,1.8414,0,-304.9500,85.5086
23.00,0.0000,5000.0000,NULL,0.0000,0.0000,0.0000,0.0000,23,3_LaneMid_Dn_1_0,10000.0000,4.6000,0.0000,0,-304.9500,-112.6500
23.00,-4.2772,3944.2470,NULL,0.0000,0.0000,0.0000,-3.0343,3,4_LaneR_0_0,10000.0000,80.9315,5.7045,0,-311.0185,-204.9500
23.00,2.5856,3719.0621,NULL,0.0000,0.0000,0.0000,106.9679,4,1_LaneL_1_1,10000.0000,9.4215,11.9890,0,-217.4715,101.6500
23.00,0.0000,4543.3062,NULL,0.0000,0.0000,0.0000,0.0006,5,2_LaneL_2_0,10000.0000,82.8990,0.0000,6,-190.9490,4.9500
23.00,-0.3838,3763.1607,NULL,0.0000,0.0000,0.0000,74.4864,6,1_LaneL_4_1,10000.0000,14.8467,13.2310,0,77.1033,101.6500
23.00,0.0000,4544.7284,NULL,0.0000,0.0000,0.0000,0.0006,7,1_LaneL_3_1,10000.0000,82.8989,0.0000,4,-90.9489,101.6500
23.00,-0.0774,4054.6697,NULL,0.0000,0.0000,0.0000,72.4033,8,2_LaneL_3_1,10000.0000,48.5847,12.7359,0,-56.6347,1.6500
23.00,1.6571,4165.7762,NULL,0.0000,0.0000,0.0000,100.8857,9,2_LaneL_4_1,10000.0000,29.5925,13.2673,0,62.3575,1.6500
24.00,0.0000,4536.0368,NULL,0.0000,0.0000,0.0000,0.0006,0,4_LaneR_2_1,10000.0000,82.8989,0.0000,14,-109.0511,-201.6500
24.00,0.5804,3541.9970,NULL,0.0000,0.0000,0.0000,82.4142,1,1_LaneL_0_1,10000.0000,38.2810,12.7938,0,-346.3310,101.6500
24.00,2.0843,4186.3639,NULL,0.0000,0.0000,0.0000,100.3580,10,1_LaneR_0_1,10000.0000,27.6905,12.5239,0,-364.2595,98.3500
24.00,1.6377,4249.1745,NULL,0.0000,0.0000,0.0000,88.4195,11,4_LaneMid_Up_3_1,10000.0000,18.4926,11.7125,0,-98.3500,-273.4574
24.00,-0.0438,4539.6916,NULL,0.0000,0.0000,0.0000,0.2537,12,1_LaneR_4_0,10000.0000,82.8621,0.0451,2,90.9121,95.0500
24.00,0.2793,4263.0016,NULL,0.0000,0.0000,0.0000,84.7255,13,4_LaneMid_Up_2_0,10000.0000,19.7218,13.8554,0,-195.0500,-272.2282
24.00,-3.1960,4543.3986,NULL,0.0000,0.0000,0.0000,0.2055,14,4_LaneMid_Dn_4_0,10000.0000,82.5050,3.1689,0,-4.9500,-290.5550
24.00,-4.1230,4583.1410,NULL,0.0000,0.0000,0.0000,-2.1572,15,1_LaneL_3_1,10000.0000,73.2168,5.8786,0,-81.2668,101.6500
24.00,-0.3774,4499.5562,NULL,0.0000,0.0000,0.0000,70.5745,16,1_LaneMid_Dn_2_1,10000.0000,73.7005,13.2318,0,-201.6500,18.2495
24.00,-0.1141,4538.0322,NULL,0.0000,0.0000,0.0000,75.4888,17,2_LaneMid_Up_1_0,10000.0000,66.6662,13.3611,0,-295.0500,-25.2838
24.00,1.4349,4692.3480,NULL,0.0000,0.0000,0.0000,81.9697,18,1_LaneMid_Dn_5_0,10000.0000,45.4900,11.1804,0,95.0500,46.4600
24.00,2.3612,4753.3088,NULL,0.0000,0.0000,0.0000,86.1467,19,3_LaneMid_Dn_2_1,10000.0000,36.3939,10.4971,0,-201.6500,-144.4439
24.00,0.0000,4541.8558,NULL,0.0000,0.0000,0.0000,0.0006,2,4_LaneMid_Dn_3_0,10000.0000,82.8990,0.0000,11,-104.9500,-290.9490
24.00,1.7550,4864.0870,NULL,0.0000,0.0000,0.0000,55.4284,20,3_LaneL_3_0,10000.0000,22.8395,7.3569,0,-30.8895,-95.0500
24.00,1.5934,4917.6382,NULL,0.0000,0.0000,0.0000,39.6379,21,5_LaneR_4_1,10000.0000,16.0102,5.4272,0,24.0602,-301.6500
24.00,1.8506,4960.4681,NULL,0.0000,0.0000,0.0000,27.0539,22,1_LaneMid_Dn_1_0,10000.0000,10.1333,3.6920,0,-304.9500,81.8167
24.00,1.4054,4990.8366,NULL,0.0000,0.0000,0.0000,9.1634,23,3_LaneMid_Dn_1_0,10000.0000,6.0054,1.4054,0,-304.9500,-114.0554
24.00,0.0000,5000.0000,NULL,0.0000,0.0000,0.0000,0.0000,24,3_LaneMid_Dn_2_0,10000.0000,4.6000,0.0000,0,-204.9500,-112.6500
24.00,-3.9737,3947.6025,NULL,0.0000,0.0000,0.0000,-3.3554,3,4_LaneR_0_0,10000.0000,82.6623,1.7308,0,-309.2877,-204.9500
24.00,0.8634,3632.2367,NULL,0.0000,0.0000,0.0000,86.8253,4,1_LaneL_1_1,10000.0000,22.2739,12.8524,0,-230.3239,101.6500
24.00,0.0000,4543.3056,NULL,0.0000,0.0000,0.0000,0.0006,5,2_LaneL_2_0,10000.0000,82.8990,0.0000,7,-190.9490,4.9500
24.00,0.0500,3685.5791,NULL,0.0000,0.0000,0.0000,77.5817,6,1_LaneL_4_1,10000.0000,28.1277,13.2810,0,63.8223,101.6500
24.00,0.0000,4544.7279,NULL,0.0000,0.0000,0.0000,0.0006,7,1_LaneL_3_1,10000.0000,82.8989,0.0000,5,-90.9489,101.6500
24.00,-0.0495,3982.1374,NULL,0.0000,0.0000,0.0000,72.5323,8,2_LaneL_3_1,10000.0000,61.2711,12.6864,0,-69.3211,1.6500
24.00,-0.0656,4090.4611,NULL,0.0000,0.0000,0.0000,75.3151,9,2_LaneL_4_1,10000.0000,42.7942,13.2017,0,49.1558,1.6500
25.00,0.0000,4536.0363,NULL,0.0000,0.0000,0.0000,0.0006,0,4_LaneR_2_1,10000.0000,82.8989,0.0000,15,-109.0511,-201.6500
25.00,1.0860,3444.6384,NULL,0.0000,0.0000,0.0000,97.3586,1,1_LaneL_0_1,10000.0000,52.1608,13.8798,0,-360.2108,101.6500
25.00,1.2641,4087.0371,NULL,0.0000,0.0000,0.0000,99.3268,10,1_LaneR_0_1,10000.0000,41.4786,13.7881,0,-350.4714,98.3500
25.00,2.1561,4136.5332,NULL,0.0000,0.0000,0.0000,112.6413,11,4_LaneMid_Up_3_1,10000.0000,32.3613,13.8687,0,-98.3500,-259.5887
